,Скважина,Дата,ГТМ,Метод,Характер работы,Состояние,"Время работы, ч",Время накопления,"Нефть, т","Попутный газ, м3","Простой, ч",Причина простоя,"Обводненность (вес), %","Добыча растворенного газа, м3","Дебит попутного газа, м3/сут",Тип скважины,Диаметр НКТ,Диаметр штуцера,Глубина верхних дыр перфорации,Удлинение,Тип насоса,Производительность ЭЦН,Напор,Частота,Коэффициент сепарации,Глубина спуска,Буферное давление,Давление в линии,Пластовое давление,Динамическая высота,Затрубное давление,Давление на приеме,Забойное давление,Обводненность,Давление наcыщения,Газовый фактор,Температура пласта,JD факт,Вязкость нефти в пластовых условиях,Вязкость воды в пластовых условиях,Вязкость жидкости в пласт. условиях,объемный коэффициент,Плотность нефти,Плотность воды,Высота перфорации,Удельный коэффициент,Коэффициент продуктивности,ТП - Забойное давление,ТП - JD опт.,ТП - SKIN,К пр от стимуляции,Глубина спуска.1,КВЧ,Время до псевдоуст-ся режима,Дата запуска после КРС,Дата пуска,Дата останова,Радиус контура питания,Номер бригады,Дата ввода в эксплуатацию,Назначение по проекту,Замерное забойное давление,Нефтенасыщенная толщина,Плотность раствора глушения,Глубина текущего забоя,Тип дополнительного оборудования,Мощность ПЭД,I X/X,Ток номинальный,Ток рабочий,Тип ГЗУ,ДНС,Пластовое давление начальное,Характеристический дебит жидкости,Время в работе,Время в накоплении,ГП - Забойное давление,ГП(ИДН) Дебит жидкости,ГП(ИДН) Дебит жидкости скорр-ый,ГП(ИДН) Прирост дефита нефти,ГП(ГРП) Дебит жидкости,ГП(ГРП) Дебит жидкости скорр-ый
1052.0,2bf3c2d5cd55b9ef43e7140c62be3c5a,2007-03-31,1.0,2.0,1.0,1.0,104.0,0.0,"107,00",6293.0,0.0,0,"17,1","6293,00","1452,23",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1053.0,2bf3c2d5cd55b9ef43e7140c62be3c5a,2007-05-01,0.0,1.0,1.0,1.0,710.0,0.0,"605,00",35591.0,10.0,1,"10,9","35591,00","1203,08",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1054.0,2bf3c2d5cd55b9ef43e7140c62be3c5a,2007-05-31,0.0,1.0,1.0,1.0,744.0,0.0,"273,00",16337.0,0.0,0,"15,2","16337,00","527,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1055.0,2bf3c2d5cd55b9ef43e7140c62be3c5a,2007-07-01,0.0,1.0,1.0,1.0,744.0,0.0,"237,00",13948.0,0.0,0,"14,1","13948,00","449,94",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1056.0,9bdd9229dbb58ac4de5587b1998685c5,2010-03-31,1.0,3.0,1.0,2.0,0.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,71.16666666666667,32.0,2857.0,107.93333333333334,22.0,125.0,2350.0,50.66666666666666,0.6999999999999998,2882.0,35.333333333333336,34.0,260.0,2385.333333333333,35.766666666666666,23.0,21.620160369598366,2.0,123.40000000000002,64.0,88.0,0.044198937640422,1.67,0.5,1.66993320267189,1.12,0.87,1.03,55.0,0.4274492120067466,0.09657047880646998,15.0,0.33537251335815665,-2.026708784728924,0.6873231712274467,0.0,33.333333333333336,55.104764208081335,41428.0833333333,41470.6983796296,41468.64027777777,250.0,4.0,41422.0,1.0,0.0,19.0,0.35922943312806005,2979.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,264.0,144.27424401983234,0.0,0.0,15.0,18.6435490096246,18.6435490096246,0.8328898856059267,132.69213725148236,132.69213725148236
1057.0,9bdd9229dbb58ac4de5587b1998685c5,2010-05-01,1.0,1.0,1.0,1.0,670.0,0.0,"2816,00",183853.0,0.0,0,"2,5","183853,00","6585,78",1.0,71.16666666666667,32.0,2857.0,107.93333333333334,22.0,125.0,2350.0,50.66666666666666,0.6999999999999998,2882.0,35.333333333333336,34.0,260.0,2385.333333333333,35.766666666666666,23.0,21.620160369598366,2.0,123.40000000000002,64.0,88.0,0.044198937640422,1.67,0.5,1.66993320267189,1.12,0.87,1.03,55.0,0.4274492120067466,0.09657047880646998,15.0,0.33537251335815665,-2.026708784728924,0.6873231712274467,0.0,33.333333333333336,55.104764208081335,41428.0833333333,41470.6983796296,41468.64027777777,250.0,4.0,41422.0,1.0,0.0,19.0,0.35922943312806005,2979.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,264.0,144.27424401983234,0.0,0.0,15.0,18.6435490096246,18.6435490096246,0.8328898856059267,132.69213725148236,132.69213725148236
1058.0,9bdd9229dbb58ac4de5587b1998685c5,2010-05-31,0.0,1.0,1.0,1.0,743.0,0.0,"2886,00",179077.0,1.0,1,"2,4","179077,00","5784,45",1.0,73.0,32.0,2857.0,0.0,22.0,125.0,2350.0,50.0,0.7,2973.0,36.0,35.0,260.0,2313.0,37.0,69.0,0.0,2.0,123.4,64.0,88.0,0.0,1.67,0.5,1.66993320267189,1.12,0.87,1.03,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41428.0833333333,41428.0833333333,41422.0,250.0,4.0,41422.0,1.0,0.0,19.0,0.0,2979.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059.0,9bdd9229dbb58ac4de5587b1998685c5,2010-07-01,0.0,1.0,1.0,1.0,743.0,0.0,"2374,00",156568.0,1.0,2,"2,3","156568,00","5057,38",1.0,73.0,32.0,2857.0,0.0,22.0,125.0,2350.0,50.0,0.7,2973.0,33.0,32.0,260.0,2369.0,33.3,0.0,0.0,2.0,123.4,64.0,88.0,0.0,1.67,0.5,1.66993320267189,1.12,0.87,1.03,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41428.0833333333,41459.9423611111,41459.88125,250.0,4.0,41422.0,1.0,0.0,19.0,0.0,2979.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060.0,9bdd9229dbb58ac4de5587b1998685c5,2010-08-01,0.0,1.0,1.0,1.0,719.0,0.0,"1481,00",100537.0,1.0,1,"3,1","100537,00","3355,89",1.0,71.16666666666667,32.0,2857.0,107.93333333333334,22.0,125.0,2350.0,50.66666666666666,0.6999999999999998,2882.0,35.333333333333336,34.0,260.0,2385.333333333333,35.766666666666666,23.0,21.620160369598366,2.0,123.40000000000002,64.0,88.0,0.044198937640422,1.67,0.5,1.66993320267189,1.12,0.87,1.03,55.0,0.4274492120067466,0.09657047880646998,15.0,0.33537251335815665,-2.026708784728924,0.6873231712274467,0.0,33.333333333333336,55.104764208081335,41428.0833333333,41470.6983796296,41468.64027777777,250.0,4.0,41422.0,1.0,0.0,19.0,0.35922943312806005,2979.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,264.0,144.27424401983234,0.0,0.0,15.0,18.6435490096246,18.6435490096246,0.8328898856059267,132.69213725148236,132.69213725148236
1061.0,9bdd9229dbb58ac4de5587b1998685c5,2010-08-31,0.0,1.0,1.0,1.0,744.0,0.0,"1135,00",77418.0,0.0,0,"3,2","77418,00","2497,35",1.0,67.5,32.0,2857.0,323.8,22.0,125.0,2350.0,52.0,0.7,2700.0,37.0,35.0,260.0,2474.0,37.0,0.0,64.8604811087951,2.0,123.4,64.0,88.0,0.132596812921266,1.67,0.5,1.66993320267189,1.12,0.87,1.03,55.0,1.28234763602024,0.28971143641940994,45.0,1.00611754007447,-6.08012635418677,2.06196951368234,0.0,100.0,165.314292624244,41428.0833333333,41524.0694444444,41524.0395833333,250.0,4.0,41422.0,1.0,0.0,19.0,1.07768829938418,2979.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,264.0,432.822732059497,0.0,0.0,45.0,55.9306470288738,55.9306470288738,2.4986696568177797,398.076411754447,398.076411754447
1062.0,754a1d0ef26c694859db328ec60d23e9,2005-08-01,1.0,3.0,1.0,2.0,0.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1063.0,754a1d0ef26c694859db328ec60d23e9,2005-08-31,1.0,2.0,1.0,1.0,24.0,0.0,"53,00",3392.0,0.0,0,"17,2","3392,00","3392,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1064.0,754a1d0ef26c694859db328ec60d23e9,2005-10-01,0.0,1.0,1.0,1.0,720.0,0.0,"1975,00",126400.0,0.0,0,"16,4","126400,00","4213,33",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1065.0,754a1d0ef26c694859db328ec60d23e9,2005-10-31,0.0,1.0,1.0,1.0,744.0,0.0,"2985,00",191040.0,0.0,0,"4,1","191040,00","6162,58",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1066.0,754a1d0ef26c694859db328ec60d23e9,2005-12-01,0.0,1.0,1.0,1.0,744.0,0.0,"2692,00",172288.0,0.0,0,"2,5","172288,00","5557,68",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1067.0,754a1d0ef26c694859db328ec60d23e9,2006-01-01,0.0,1.0,1.0,1.0,672.0,0.0,"2357,00",150848.0,0.0,0,"1,4","150848,00","5387,43",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1068.0,a62498cb48cfb379ba2640e8d8e12ed9,2005-07-01,1.0,1.0,1.0,0.0,0.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1069.0,a62498cb48cfb379ba2640e8d8e12ed9,2005-08-01,1.0,1.0,1.0,0.0,0.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
1070.0,a62498cb48cfb379ba2640e8d8e12ed9,2005-08-31,0.0,1.0,1.0,0.0,0.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
